run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063639_860d09bc,2026-08-15-0836-acled-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.4013605442176871,0.4419475655430712,0.42067736185383253,118,176,149,36,21,11,
20260815_063640_c19c84a5,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.25,0.05947955390334572,0.0960960960960961,16,48,253,8,49,19,
20260815_063640_20d9f569,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,20,269,0,57,10,
20260815_063640_7c9c5f8d,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.3448275862068966,0.07434944237918216,0.12232415902140673,20,38,249,10,47,9,
20260815_063640_2882ac5c,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.2777777777777778,0.07434944237918216,0.11730205278592376,20,52,249,10,47,17,
20260815_063640_ae7f7a50,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.3611111111111111,0.1449814126394052,0.20689655172413793,39,69,230,18,39,9,
20260815_063640_eb027985,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,True,0.45,0.13382899628252787,0.20630372492836677,36,44,233,18,39,9,
20260815_063640_588231bc,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.4946236559139785,0.17100371747211895,0.2541436464088398,46,47,223,18,39,11,
20260815_063640_8d746549,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.4946236559139785,0.17100371747211895,0.2541436464088398,46,47,223,18,39,11,
20260815_063640_d6efc9ad,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.3870967741935484,0.13382899628252787,0.19889502762430936,36,57,233,18,39,11,
20260815_063640_24949398,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.5476190476190477,0.17100371747211895,0.26062322946175637,46,38,223,18,39,9,
20260815_063640_babd734c,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.2597402597402597,0.07434944237918216,0.11560693641618497,20,57,249,10,47,11,
20260815_063640_9fb04e9b,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.47619047619047616,0.07434944237918216,0.12861736334405147,20,22,249,10,47,11,
20260815_063640_c54d2446,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.4946236559139785,0.17100371747211895,0.2541436464088398,46,47,223,18,39,11,
20260815_063640_22f9dda1,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.4946236559139785,0.17100371747211895,0.2541436464088398,46,47,223,18,39,11,
20260815_063640_0775a9ad,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.624,0.29213483146067415,0.3979591836734694,78,47,189,26,31,11,
20260815_063640_c00d75e0,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.6666666666666666,0.07434944237918216,0.13377926421404684,20,10,249,10,47,0,
20260815_063640_6bf1dcb5,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.5,0.07434944237918216,0.12944983818770225,20,20,249,10,47,0,
20260815_063640_386e605b,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.3302752293577982,0.13382899628252787,0.19047619047619047,36,73,233,18,39,11,
20260815_063640_29b2bede,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.6666666666666666,0.07434944237918216,0.13377926421404684,20,10,249,10,47,0,
20260815_063640_187d9b3c,2026-08-15-0836-acled-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.6666666666666666,0.07434944237918216,0.13377926421404684,20,10,249,10,47,0,
20260815_063640_2c63c1c7,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,False,0.6470588235294118,0.3295880149812734,0.4367245657568238,88,48,179,26,31,11,
20260815_063640_cb8d7e52,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,True,0.5298507462686567,0.26591760299625467,0.3541147132169576,71,63,196,26,31,11,
20260815_063640_4fbeb108,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,False,0.39215686274509803,0.149812734082397,0.21680216802168023,40,62,227,16,41,21,
20260815_063640_90ddb0a6,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,True,0.5706214689265536,0.3782771535580524,0.4549549549549549,101,76,166,36,21,15,
20260815_063640_132088a8,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,False,0.7700534759358288,0.5393258426966292,0.6343612334801761,144,43,123,47,10,4,
20260815_063640_63864bd9,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,True,0.3333333333333333,0.22304832713754646,0.26726057906458794,60,120,209,28,29,13,
20260815_063640_ad8a721b,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,False,0.7712418300653595,0.43866171003717475,0.5592417061611374,118,35,151,41,16,2,
20260815_063640_a6c28708,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,True,0.5661375661375662,0.40074906367041196,0.4692982456140351,107,82,160,36,21,15,
20260815_063640_b7b323d8,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,False,0.4861111111111111,0.26217228464419473,0.340632603406326,70,74,197,26,31,11,
20260815_063640_a306d8e0,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,True,0.535031847133758,0.3146067415730337,0.39622641509433965,84,73,183,26,31,15,
20260815_063640_6f7803cf,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,False,0.6120218579234973,0.41947565543071164,0.4977777777777779,112,71,155,36,21,13,
20260815_063640_c6d0c438,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.4700854700854701,0.20446096654275092,0.28497409326424866,55,62,214,20,37,11,
20260815_063640_65d7a26a,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,False,0.5021097046413502,0.44569288389513106,0.4722222222222222,119,118,148,47,10,14,
20260815_063640_c965f18a,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.7839195979899497,0.5842696629213483,0.6695278969957081,156,43,111,47,10,4,
20260815_063640_390f072e,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,True,0.47368421052631576,0.4044943820224719,0.43636363636363634,108,120,159,36,21,15,
20260815_063640_6caa67dd,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,False,0.46938775510204084,0.25842696629213485,0.33333333333333337,69,78,198,26,31,15,
20260815_063640_b4dbbabc,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,True,0.7232704402515723,0.4307116104868914,0.5399061032863849,115,44,152,37,20,4,
20260815_063640_a016fc69,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,False,0.5828877005347594,0.40823970037453183,0.4801762114537445,109,78,158,36,21,15,
20260815_063640_bde5c4b0,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,True,0.5989847715736041,0.4419475655430712,0.5086206896551725,118,79,149,36,21,15,
20260815_063640_42b6386b,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,False,0.44221105527638194,0.3295880149812734,0.37768240343347637,88,111,179,37,20,14,
20260815_063640_2b2e95fc,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,True,0.32075471698113206,0.19101123595505617,0.23943661971830987,51,108,216,18,39,23,
20260815_063640_c9850338,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,False,0.6590909090909091,0.5430711610486891,0.5954825462012321,145,75,122,47,10,4,
20260815_063640_2d047a09,2026-08-15-0836-acled-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,True,0.48325358851674644,0.3782771535580524,0.42436974789915966,101,108,166,36,21,15,
20260815_063640_5b753e24,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,False,0.6380090497737556,0.5280898876404494,0.5778688524590163,141,80,126,36,21,13,
20260815_063640_3d8b7c89,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,True,0.7,0.6339622641509434,0.6653465346534653,168,72,97,44,13,0,
20260815_063640_6a451b40,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,False,0.5154639175257731,0.37453183520599254,0.43383947939262474,100,94,167,36,21,17,
20260815_063640_db401c01,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,True,0.5540540540540541,0.4606741573033708,0.5030674846625767,123,99,144,36,21,18,
20260815_063640_daa6808a,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,False,0.6271929824561403,0.539622641509434,0.5801217038539553,143,85,122,43,14,11,
20260815_063640_826b5f5f,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,True,0.5130434782608696,0.4419475655430712,0.47484909456740443,118,112,149,36,21,24,
20260815_063640_195fa199,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,False,0.8061224489795918,0.5917602996254682,0.6825053995680346,158,38,109,47,10,0,
20260815_063640_5283a991,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,True,0.6298076923076923,0.49063670411985016,0.5515789473684211,131,77,136,36,21,11,
20260815_063640_7f03880d,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,False,0.6936416184971098,0.449438202247191,0.5454545454545455,120,53,147,49,8,0,
20260815_063640_194a5373,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,True,0.5233644859813084,0.41947565543071164,0.4656964656964657,112,102,155,36,21,11,
20260815_063640_b0a93e3e,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,False,0.545045045045045,0.45318352059925093,0.4948875255623722,121,101,146,36,21,18,
20260815_063640_d55b9181,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,True,0.5592417061611374,0.4419475655430712,0.493723849372385,118,93,149,36,21,16,
20260815_063640_3401b419,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,False,0.5785123966942148,0.5283018867924528,0.5522682445759369,140,102,125,43,14,15,
20260815_063640_4f9ad6dd,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,True,0.6224489795918368,0.45692883895131087,0.5269978401727863,122,74,145,36,21,11,
20260815_063640_b7e697a5,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,False,0.6651162790697674,0.539622641509434,0.5958333333333333,143,72,122,43,14,13,
20260815_063640_a519e9d3,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,True,0.8103448275862069,0.7094339622641509,0.7565392354124749,188,44,77,54,3,4,
20260815_063640_591a20cd,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,False,0.4908256880733945,0.40074906367041196,0.4412371134020619,107,111,160,36,21,15,
20260815_063640_53bd644a,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,True,0.5,0.11152416356877323,0.182370820668693,30,30,239,10,47,0,
20260815_063640_b8803bd6,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,False,0.2191780821917808,0.1797752808988764,0.19753086419753088,48,171,219,16,41,20,
20260815_063640_4c83e179,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,True,0.40654205607476634,0.32342007434944237,0.3602484472049689,87,127,182,28,29,18,
20260815_063640_00a969ce,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,False,0.5565217391304348,0.4794007490636704,0.5150905432595574,128,102,139,36,21,22,
20260815_063640_d2ca3953,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,True,0.5377777777777778,0.45318352059925093,0.491869918699187,121,104,146,36,21,18,
20260815_063640_aaaf0a5e,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,False,0.7817258883248731,0.5767790262172284,0.6637931034482759,154,43,113,47,10,4,
20260815_063640_36f444b2,2026-08-15-0836-acled-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,True,0.5871559633027523,0.4794007490636704,0.5278350515463918,128,90,139,36,21,15,
20260815_063640_67b93858,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,False,0.9148936170212766,0.48314606741573035,0.6323529411764706,129,12,138,39,18,0,
20260815_063640_3dc252ef,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,True,0.875,0.47191011235955055,0.6131386861313869,126,18,141,37,20,0,
20260815_063640_f9214f63,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,compact,False,0.8673469387755102,0.6367041198501873,0.734341252699784,170,26,97,47,10,0,
20260815_063640_4ed94d05,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,compact,True,0.6885964912280702,0.5924528301886792,0.6369168356997971,157,71,108,43,14,11,
20260815_063640_ba3fb620,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,json_ld,False,0.7673267326732673,0.5805243445692884,0.6609808102345415,155,47,112,49,8,0,
20260815_063640_5acb46e4,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,json_ld,True,0.5595667870036101,0.5916030534351145,0.5751391465677179,155,122,107,44,13,11,
20260815_063640_b6c2ad2a,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,False,0.8097345132743363,0.690566037735849,0.7454175152749491,183,43,82,56,1,4,
20260815_063640_5c575096,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,True,0.5418060200668896,0.6183206106870229,0.5775401069518715,162,137,100,44,13,18,
20260815_063640_0b3e0f66,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,class_list,False,0.5347593582887701,0.37453183520599254,0.4405286343612335,100,87,167,36,21,15,
20260815_063640_34e14297,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,class_list,True,0.8976377952755905,0.42696629213483145,0.5786802030456852,114,13,153,37,20,1,
20260815_063640_1a05ceb1,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,compact,False,0.8807339449541285,0.7245283018867924,0.7950310559006212,192,26,73,54,3,0,
20260815_063640_ee7c84d9,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,compact,True,0.6956521739130435,0.5433962264150943,0.6101694915254238,144,63,121,43,14,11,
20260815_063640_ce93097a,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,json_ld,False,0.5315315315315315,0.4419475655430712,0.4826175869120654,118,104,149,36,21,17,
20260815_063640_5253bac9,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,json_ld,True,0.7349397590361446,0.690566037735849,0.7120622568093387,183,66,82,54,3,9,
20260815_063640_d6b5b3d6,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,turtle,False,0.8018867924528302,0.6367041198501873,0.7098121085594989,170,42,97,49,8,4,
20260815_063640_8a02b4c2,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,few_shot,turtle,True,0.5714285714285714,0.41947565543071164,0.4838012958963283,112,84,155,36,21,11,
20260815_063640_683ea7dd,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,class_list,False,0.8453038674033149,0.5730337078651685,0.6830357142857143,153,28,114,49,8,0,
20260815_063640_144349fa,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,class_list,True,0.5520361990950227,0.45692883895131087,0.5,122,99,145,36,21,12,
20260815_063640_3e4ad994,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,compact,False,0.8423423423423423,0.7056603773584905,0.7679671457905544,187,35,78,56,1,0,
20260815_063640_f5e4d0ea,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,compact,True,0.8602150537634409,0.599250936329588,0.706401766004415,160,26,107,47,10,0,
20260815_063640_25392d17,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,json_ld,False,0.7829457364341085,0.7622641509433963,0.7724665391969407,202,56,63,56,1,4,
20260815_063640_119756cd,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,json_ld,True,0.6161616161616161,0.45692883895131087,0.5247311827956989,122,76,145,36,21,11,
20260815_063640_870c6d1f,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,turtle,False,0.7704918032786885,0.7094339622641509,0.7387033398821217,188,56,77,56,1,0,
20260815_063640_17bc676b,2026-08-15-0836-acled-experiment,openrouter,tencent/hy3,zero_shot,turtle,True,0.5643153526970954,0.5132075471698113,0.5375494071146244,136,105,129,43,14,18,
