run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260814_184948_4cf147d0,2026-08-14-2049-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260814_184948_2d71dab8,2026-08-14-2049-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_184948_a8ba6036,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.0,0.0,0.0,0,49,189,0,50,10,
20260814_184948_114cd552,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,50,189,0,50,10,
20260814_184948_4ee07f57,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260814_184948_14a260ac,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,89,189,0,50,10,
20260814_184948_5abc71f0,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.46153846153846156,0.09523809523809523,0.15789473684210528,18,21,171,9,41,1,
20260814_184948_38481798,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_184948_82215b5b,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_184948_a22d2d1e,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_184948_03086934,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_184948_dd3d1e55,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.22784810126582278,0.09523809523809523,0.1343283582089552,18,61,171,9,41,1,
20260814_184948_e06470ec,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.0,0.0,0.0,0,19,189,0,50,10,
20260814_184948_37e967bf,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260814_184948_e85f67f6,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.5906040268456376,0.4656084656084656,0.5207100591715976,88,61,101,39,11,1,
20260814_184948_66c4a941,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260814_184948_ef959355,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.3389830508474576,0.10582010582010581,0.16129032258064516,20,39,169,10,40,10,
20260814_184948_d4316ed7,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,29,189,0,50,10,
20260814_184948_f7dcac67,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,80,189,0,50,10,
20260814_184948_036dcb6a,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,49,189,0,50,10,
20260814_184948_fbe9c3d2,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.5369127516778524,0.42328042328042326,0.47337278106508873,80,69,109,30,20,10,
20260814_184948_93e82ed0,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_184948_3e54b616,2026-08-14-2049-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.40816326530612246,0.10582010582010581,0.1680672268907563,20,29,169,10,40,10,
20260814_184948_efe0d77b,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,False,0.3345724907063197,0.47619047619047616,0.3930131004366812,90,179,99,30,20,60,
20260814_184948_8c748956,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,True,0.3345724907063197,0.47619047619047616,0.3930131004366812,90,179,99,30,20,60,
20260814_184948_7d3dc227,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,False,0.4100418410041841,0.5185185185185185,0.45794392523364486,98,141,91,39,11,31,
20260814_184948_9fbb4d2f,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,False,0.3629032258064516,0.47619047619047616,0.41189931350114417,90,158,99,30,20,40,
20260814_184948_413fd04a,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,True,0.5977653631284916,0.5661375661375662,0.5815217391304349,107,72,82,39,11,21,
20260814_184948_2dbad657,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,False,0.6190476190476191,0.6190476190476191,0.6190476190476191,117,72,72,39,11,21,
20260814_184948_58efc5ed,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,True,0.28391167192429023,0.47619047619047616,0.3557312252964427,90,227,99,30,20,66,
20260814_184948_34461b08,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,False,0.391304347826087,0.47619047619047616,0.4295942720763723,90,140,99,30,20,40,
20260814_184948_fc43c2e7,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,True,0.42328042328042326,0.42328042328042326,0.42328042328042326,80,109,109,30,20,40,
20260814_184948_f230ba2b,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,False,0.19305019305019305,0.26455026455026454,0.2232142857142857,50,209,139,20,30,60,
20260814_184948_17196adb,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.39195979899497485,0.4126984126984127,0.40206185567010305,78,121,111,29,21,31,
20260814_184948_a98aacac,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,False,0.5280898876404494,0.24867724867724866,0.3381294964028777,47,42,142,19,31,11,
20260814_184948_6c4acdf5,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,True,0.6033519553072626,0.5714285714285714,0.5869565217391305,108,71,81,39,11,21,
20260814_184948_cb68492d,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.5675675675675675,0.7777777777777778,0.65625,147,112,42,49,1,31,
20260814_184948_ad3254e0,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,True,0.5109170305676856,0.6190476190476191,0.5598086124401914,117,112,72,39,11,31,
20260814_184948_6dbb0dd2,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,False,0.47619047619047616,0.47619047619047616,0.47619047619047616,90,99,99,30,20,30,
20260814_184948_20399ee6,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,True,0.47368421052631576,0.47619047619047616,0.47493403693931396,90,100,99,30,20,40,
20260814_184948_53939755,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,False,0.42328042328042326,0.42328042328042326,0.42328042328042326,80,109,109,30,20,30,
20260814_184948_9f814a15,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,compact,True,0.2096069868995633,0.25396825396825395,0.22966507177033493,48,181,141,19,31,51,
20260814_184948_cec5527d,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,False,0.5968992248062015,0.4074074074074074,0.4842767295597483,77,52,112,29,21,11,
20260814_184948_3092a907,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,json_ld,True,0.5977653631284916,0.5661375661375662,0.5815217391304349,107,72,82,39,11,21,
20260814_184948_fdf868fc,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,False,0.5598086124401914,0.6190476190476191,0.5879396984924624,117,92,72,39,11,21,
20260814_184948_3afc8ca9,2026-08-14-2049-adsb-experiment,openrouter,openai/gpt-oss-120b,zero_shot,turtle,True,0.9743589743589743,0.20105820105820105,0.3333333333333333,38,1,151,19,31,1,
20260814_184948_4026017d,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,False,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260814_184948_532768b8,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,class_list,True,0.6190476190476191,0.6190476190476191,0.6190476190476191,117,72,72,39,11,21,
20260814_184948_4fbb7085,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,False,0.27309236947791166,0.35978835978835977,0.3105022831050228,68,181,121,29,21,51,
20260814_184948_cb81e11e,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,compact,True,0.3384615384615385,0.4656084656084656,0.3919821826280624,88,172,101,39,11,38,
20260814_184948_9d741fe8,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,False,0.5376884422110553,0.5661375661375662,0.5515463917525772,107,92,82,39,11,31,
20260814_184948_4c0ae333,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,json_ld,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260814_184948_6acf7d5b,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,False,0.5982532751091703,0.7248677248677249,0.6555023923444976,137,92,52,49,1,31,
20260814_184948_a903c9a7,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,chain_of_thought,turtle,True,0.365296803652968,0.42328042328042326,0.39215686274509803,80,139,109,30,20,40,
20260814_184948_3ad3d93a,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,False,0.6349206349206349,0.6349206349206349,0.6349206349206349,120,69,69,40,10,20,
20260814_184948_8a84df97,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,class_list,True,0.39823008849557523,0.47619047619047616,0.4337349397590361,90,136,99,30,20,39,
20260814_184948_3e1eacc3,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,False,0.42971887550200805,0.5661375661375662,0.4885844748858447,107,142,82,39,11,41,
20260814_184948_c6ad48d1,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,compact,True,0.388,0.5132275132275133,0.44191343963553537,97,153,92,39,11,38,
20260814_184948_7926dbb7,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,False,0.4020100502512563,0.42328042328042326,0.41237113402061853,80,119,109,30,20,40,
20260814_184948_05a7b402,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,json_ld,True,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260814_184948_77244d34,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260814_184948_ce20974a,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,few_shot,turtle,True,0.5661375661375662,0.5661375661375662,0.5661375661375662,107,82,82,39,11,21,
20260814_184948_9ee60be2,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,False,0.547945205479452,0.6349206349206349,0.5882352941176471,120,99,69,40,10,30,
20260814_184948_b60782f8,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,class_list,True,0.5879396984924623,0.6190476190476191,0.6030927835051546,117,82,72,39,11,21,
20260814_184948_9d87f397,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,False,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260814_184948_d9e43be8,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,True,0.40484429065743943,0.6190476190476191,0.48953974895397495,117,172,72,49,1,41,
20260814_184948_2685d396,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,False,0.7248677248677249,0.7248677248677249,0.7248677248677248,137,52,52,49,1,11,
20260814_184948_e9efcc40,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260814_184948_cc1c5d3d,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,False,0.5903614457831325,0.7777777777777778,0.6712328767123287,147,102,42,49,1,31,
20260814_184948_bcc98b81,2026-08-14-2049-adsb-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260814_184948_89e9823b,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,False,0.7033492822966507,0.7777777777777778,0.7386934673366835,147,62,42,49,1,21,
20260814_184948_1aa48b1e,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,True,0.55,0.582010582010582,0.5655526992287917,110,90,79,40,10,30,
20260814_184948_68719a34,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,compact,False,0.4895397489539749,0.6190476190476191,0.5467289719626168,117,122,72,49,1,31,
20260814_184948_f8b20bcf,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,compact,True,0.5799086757990868,0.671957671957672,0.6225490196078433,127,92,62,49,1,21,
20260814_184948_3b7a7631,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,json_ld,True,0.502283105022831,0.582010582010582,0.5392156862745098,110,109,79,40,10,30,
20260814_184948_4b1d4691,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,False,0.4608150470219436,0.7777777777777778,0.5787401574803149,147,172,42,49,1,51,
20260814_184948_99ba2ad5,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260814_184948_3b354c83,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,class_list,False,0.5982532751091703,0.7248677248677249,0.6555023923444976,137,92,52,49,1,31,
20260814_184948_010cc08b,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,class_list,True,0.3761755485893417,0.6349206349206349,0.4724409448818898,120,199,69,40,10,60,
20260814_184948_dd151819,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,compact,False,0.43944636678200694,0.671957671957672,0.5313807531380753,127,162,62,49,1,41,
20260814_184948_44d4973c,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,compact,True,0.4740484429065744,0.7248677248677249,0.5732217573221757,137,152,52,49,1,41,
20260814_184948_7e18ed0d,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,json_ld,False,0.7033492822966507,0.7777777777777778,0.7386934673366835,147,62,42,49,1,21,
20260814_184948_f74f8d38,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,json_ld,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260814_184948_d276e1ed,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,turtle,False,0.5268817204301075,0.7777777777777778,0.6282051282051282,147,132,42,49,1,41,
20260814_184948_5e07cb83,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,few_shot,turtle,True,0.6712328767123288,0.7777777777777778,0.7205882352941178,147,72,42,49,1,21,
20260814_184948_07b73b6f,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,class_list,False,0.48034934497816595,0.582010582010582,0.5263157894736842,110,119,79,40,10,40,
20260814_184948_290ee52b,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,class_list,True,0.5732217573221757,0.7248677248677249,0.6401869158878506,137,102,52,49,1,31,
20260814_184948_5e145669,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,compact,False,0.44221105527638194,0.4656084656084656,0.45360824742268047,88,111,101,39,11,31,
20260814_184948_b148b9e7,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,compact,True,0.5598086124401914,0.6190476190476191,0.5879396984924624,117,92,72,49,1,21,
20260814_184948_f0f0e3ab,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,json_ld,False,0.6150627615062761,0.7777777777777778,0.6869158878504673,147,92,42,49,1,31,
20260814_184948_bcb31ec6,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,json_ld,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
20260814_184948_c0994fb7,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,turtle,False,0.6712328767123288,0.7777777777777778,0.7205882352941178,147,72,42,49,1,21,
20260814_184948_ee2f6242,2026-08-14-2049-adsb-experiment,openrouter,tencent/hy3,zero_shot,turtle,True,0.6555023923444976,0.7248677248677249,0.6884422110552764,137,72,52,49,1,21,
